"tipo_ciclo","funcionario","socio","score_match","metodo_match","orgao","empresa","cnpj","cargo","funcao","vinculo","lotacao","remuneracao_total","periodo_inicio","periodo_fim","data_contrato","valor_contrato","descricao","qualificacao_socio"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","18/07/2014","442.581,37","PRESTAR SERVIÇOS DE HOSPEDAGEM DO SISTEMA PGE.net NO DATA CENTER DA PRODAM COM FORNECIMENTO DE INFRA-ESTRUTURA DE TI.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","26/09/2014","115.531,74","PRESTAR SERVIÇOS DE INFORMÁTICA DE FORMA EVENTUAL.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","02/09/2014","31.561,29","PRESTAR SERVIÇOS DE INFORMÁTICA DE DESENVOLVIMENTO DE SITE.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","03/02/2015","9.666,00","Prestar serviço de hospedagem de site, contemplando a disponibilidade dos recursos necessários para hospedagem do site na infraestrutura tecnológica da PRODAM, com serviços de backup e segurança, cuja descrição está contida no Anexo que passa a fazer parte integrante deste contrato, como se nele estivesse transcrito, justamente com a Proposta 125/14-PRODAM e a Portaria de dispensa de licitação n. 0014/2015-PGE, constante do Processo.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","19/11/2015","29.136,36","SERVIÇOS DE EXECUÇÃO DE SISTEMAS PRODAM RH - CADASTRO E FOLHA DE PAGAMENTO DE PESSOAL","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","18/11/2016","48.960,00","Prestar para a CONTRATANTE os Serviços de rede, compreendendo o acesso gerenciado à Internet através da Rede de Governo, cuja descrição está contida na Proposta 198/2016 que passa a fazer parte integrante deste contrato, juntamente com a Portaria de dispensa de licitação, constantes do Processo.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","16/12/2016","56.945,76","PRESTAÇÃO DE SERVIÇOS DE EXECUÇÃO DE SISTEMA DE PROTOCOLO EM PLATAFORMA WEB (SPROWEB)","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","13/07/2018","32.262,00","Serviços de Execução de Serviços de Rede, compreendendo a disponibilização de clientes VPN (Virtual Private Network), para acesso a Sistemas utilizados pelos servidores da PGE  Procuradoria Geral do Estado, hospedados na PRODAM, cuja descrição está contida no Anexo 1 que passa a fazer parte integrante deste contrato, como se nele estivesse transcrito, juntamente com a Proposta 49/2018 e a Portaria de dispensa de licitação, constantes do Processo.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","01/08/2018","3.132,72","Por força deste Contrato a CONTRATADA obriga-se a prestar para a CONTRATANTE os serviços de Licença de Uso, compreendendo disponibilização de Plataforma de Comunicação e Colaboração Corporativa em plataforma WEB.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","01/02/2019","23.733,12","Por força deste Contrato a CONTRATADA obriga-se a prestar para a CONTRATANTE os Serviços de Execução de Sistema de Protocolo em plataforma Web (SPROWEB), objetivando o controle e acompanhamento do registro de todos os documentos ou processos do cliente.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","19/07/2019","720.000,00","Por força deste Contrato a CONTRATADA obriga-se a prestar para a CONTRATANTE os serviços de acesso gerenciado à internet, VPN(Virtual Private Network), eventuais de informática, hospedagem de sistemas de execução fiscal eletrônica.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","01/11/2019","73.773,00","Por força deste Contrato a CONTRATADA obriga-se a prestar para a CONTRATANTE os serviços Técnicos especializados em Informática, contemplando os serviços de Execução de Sistema de Protocolo em plataforma Web (SPROWEB), objetivando o controle e acompanhamento do registro de todos os documentos ou processos do cliente, Execução do Sistema PRODAM RH, para manter o cadastro dos servidores e Folha de Pagamento de Pessoal, processar folhas de pagamento e fornecer relatórios para efetivação de pagamento, e Licença de Uso de Sistema de Informação, compreendendo a disponibilização de Gestor de Conteúdo Web.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","16/11/2021","31.758,64","Prestar para a CONTRATANTE o serviço de Aquisição de 04 (quatro) unidades de Certificado Digital do tipo e-CNPJ A1, validade de 1 ano, 50 ( cinquenta) unidades de Certificado Digital do tipo e-CPF A1 - validade de 01(um) ano, 50 (cinquenta) unidades de Certificado Digital do tipo e-CPF A3 - validade de 03 (três) anos e 02 (duas) unidades de Certificado Digital do tipo Equipamento A1validade de 01 (um) ano, modelo padrão ICP - BRASIL.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","05/06/2023","2.418.468,60","O presente CONVÊNIO tem por objeto a CESSÃO, por disposição, da PRODAM - Processamento de Dados Amazonas S.A, de servidores constante no Anexo 1 deste documento, de acordo com os documentos que instruem os autos.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","08/11/2024","456.445,90","Por força deste Contrato a CONTRATADA obriga-se a prestar para a CONTRATANTE a Prestação de serviço de Execução do Sistema PRODAM-RH, que inclui a manutenção do cadastro dos servidores e da folha de pagamento de pessoal, o processamento das folhas de pagamento e a geração de relatórios para a efetivação dos pagamentos, além do serviço de Licença de Uso do Sistema de Informação, com a disponibilização de um Gestor de Conteúdo Web para a publicação de informações, notícias, vídeos e imagens no website, de acordo com o padrão de comunicação visual do Governo do Estado, cuja descrição detalhada está contida nos Anexos que passam a fazer parte integrante deste Contrato, como se nele estivesse transcrito, juntamente com a Proposta 184/2024, de 27/08/2024, constantes do Processo. - incluir no PNCP","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","PGE","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","SUP.DE INOV.E DESENV","ESTATUTARIO","CARGOS COMISSIONADOS S/VINCULO","9000,00","2025-04","2026-02","05/08/2025","1.896.918,36","serviços técnicos especializados em Informática, incluindo Hospedagem de Servidores, Acesso Gerenciado à Rede Mundial (Internet), Fornecimento de Circuito de Transmissão de Dados, Serviços Gerenciados de Segurança da Informação (firewall), além de serviços eventuais de Assistência Técnica em Informática e Suporte Técnico em Sistemas de Informação","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","12/12/2022","372.794,40","Por força do presente Contrato a CONTRATADA obriga-se a prestar serviços técnicos de informática compreendendo a execução de serviços eventuais na área assistência técnica, infraestrutura de rede e banco de dados para a UEA na capital e interior do Estado, conforme Projeto Básico, parte integrante deste instrumento.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","06/02/2023","246.470,40","Por força do presente Contrato a CONTRATADA obriga-se a prestar serviços de execução de sistema PRODAM-RH, para manter o cadastro dos servidores e folha de pagamento de pessoal, processar folhas de pagamento e fornecer relatórios para efetivação de pagamento, conforme Projeto Básico, parte integrante deste instrumento.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","02/03/2023","885.220,32","Por força do presente Contrato a CONTRATADA obriga-se a prestar serviço de acesso gerenciado à Internet, através da Rede de Governo, Fornecimento de Circuitos de Transmissão de Dados entre a UEA e a PRODAM, Horas de Instalação de Circuito de Transmissão de Dados e Manutenção de Acesso à MetroMao, possibilitando o acesso aos sistemas contratados residentes no Datacenter da PRODAM, conforme Projeto Básico, parte integrante deste instrumento.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","18/06/2025","98.000,00","Fornecimento de serviço de Assessoria em Lei Geral de Proteção de Dados (LGPD) para a Universidade do Estado do Amazonas - UEA visando apoiar a implementação das práticas necessárias para o alcance da conformidade prevista na Lei 13.709/2018, conforme Termo de Referência integrante deste instrumento.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","22/07/2025","282.846,60","Contratação dos serviços de execução de sistema PRODAM-RH, para manter o cadastro dos servidores e folha de pagamento de pessoal, processar folhas de pagamento e fornece relatórios para efetivação de pagamento, conforme Termo de Referência que integra o presente instrumento.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","19/09/2025","1.584.912,84","Contratação de serviços de TI, incluindo a implantação, suporte e hospedagem de servidores em ambiente de estrutura virtualizada na PRODAM, com fornecimento de circuito de transmissão de dados para redundância.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","08/08/2011","117.185,67","SERVIÇOS DE PROCESSAMENTO DO SISTEMA CFPP - CADASTRO DE FOLHA DE PAGAMENTO DE PESSOAL","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","12/03/2012","57.518,16","Serviços Técnicos em telecomunicações compreendendo o fornecimento de um link dedicado entre a UEA e a PRODAM, possibilitando o acesso aos sistemas contratados residentes no Computador Central da PRODAM e a Rede Mundial de Computadores, com largura de banda de 02 Mbps","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","14/09/2012","23.868,00","Serviços Técnicos em Telecomunicações, compreendendo a criação de um circuito ponto a ponto para interligação dos Cursos de Segurança Pública e Ciências Militares, que funcionam na Universidade Nilton Lins à intranet da Universidade do Estado do Amazonas por meio da PRODAM.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","03/04/2013","78.916,67","A empresa especializada CONTRATADA, obriga-se a prestar à CONTRATANTE, os serviços de rede, compreendendo a integralização de unidade da UEA à Rede Metropolitana de Manaus - Metro-MAO/REPAM, através de fibra ótica para atender as necessidades da Universidade do Estado Amazonas - UEA, pelo período de 12 (doze) meses","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","02/01/2014","53.385,65","Serviços de rede, compreendendo a interligação de unidade da UEA à Rede Metropolitana de Manaus  MetroMAO/REPAM, através de fibra ótica aérea.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","01/07/2014","244.899,63","Serviço de projeto de instalação de rede lógica com instalação da infraestrutura local de comunicação de dados em prédios da UEA na capital e no interior.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","01/09/2014","59.565,96","Serviços de fornecimento de circuito de transmissão de dados e de acesso a serviços WEB para a Reitoria da Universidade do Estado do Amazonas.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","01/12/2014","2.807.981,38","Serviços de hospedagem de servidores virtuais com disponibilização de espaço para armazenamento e serviços eventuais de assistência técnica para a Universidade do Estado do Amazonas, na capital e no interior.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","26/04/2016","49.466,16","Serviços técnicos em telecomunicações compreendendo, colocação de dois circuitos ponto a ponto para atender a Universidade Aberta da Terceira Idade e o Almoxarifado Central da UEA, para ligarem-se à intranet da UEA.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","01/02/2017","100.863,36","POR FORÇA DESTA CONTRATAÇÃO, A CONTRATADA OBRIGA-SE À PRESTAR A CONTRATANTE O SERVIÇO DE EXECUÇÃO DE SISTEMA PRODAM-RH, PARA MANTER O CADASTRO DOS SERVIDORES E FOLHA DE PAGAMENTO DE PESSOAL, PROCESSAR FOLHAS DE PAGAMENTO E FORNECER RELATÓRIOS PARA EFETIVAÇÃO DE PAGAMENTO, NA FORMA DO PROJETO BÁSICO E DA PROPOSTA, QUE PASSAM A INTEGRAR O PRESENTE INSTRUMENTO, COMO SE NELE ESTIVESSEM TRANSCRITOS.","Conselheiro de Administração"
"triangulo","FUNC-F5E365","SOC-F5E365","100","exato","UEA","PRODAM PROCESSAMENTO DE DADOS AMAZONAS S A","04407920000180","PROF.DOUTOR ADJ.D 40HS-PD.111.20","","ESTATUTARIO","ESCOLA SUP.DE TECNOLOGIA-EST","23430,75","2017-10","2026-02","01/03/2018","203.626,10","Prestar serviços de acesso gerenciado à rede Mundial e de links de dados ponto a ponto, na forma do Projeto Básico e da Proposta n.º 258/2017, que passam a fazer parte integrante do presente Termo, como se nele estivessem transcritos.","Conselheiro de Administração"
